Start Time, End Time, Time in Bed (mins), Is nap, Sleep quality, Awake duration (mins), REM sleep duration (mins), Light sleep duration (mins), Deep sleep duration (mins), Amount of audio recordings, Wake-up mood, 
Optional(2022-04-19 22:27:18 +0000), Optional(2022-04-20 06:04:17 +0000), 457, No, 58, 140, 46, 183, 88, 0, Bad, 
Optional(2022-04-20 21:32:03 +0000), Optional(2022-04-21 06:10:18 +0000), 518, No, 70, 114, 60, 193, 150, 0, OK, 
Optional(2022-04-21 23:47:49 +0000), Optional(2022-04-22 06:15:08 +0000), 387, No, 64, 74, 45, 162, 106, 0, OK, 
Optional(2022-04-22 22:19:12 +0000), Optional(2022-04-23 06:46:05 +0000), 507, No, 64, 190, 66, 160, 89, 0, Bad, 
Optional(2022-04-24 01:45:55 +0000), Optional(2022-04-24 07:23:09 +0000), 337, No, 30, 127, 17, 135, 59, 0, Bad, 
Optional(2022-04-24 22:25:37 +0000), Optional(2022-04-25 06:06:25 +0000), 461, No, 55, 136, 30, 172, 122, 0, Bad, 
Optional(2022-04-25 22:29:41 +0000), Optional(2022-04-26 06:15:04 +0000), 465, No, 73, 76, 58, 139, 192, 0, OK, 
Optional(2022-04-26 23:32:28 +0000), Optional(2022-04-27 06:15:07 +0000), 403, No, 78, 89, 75, 117, 122, 0, Bad, 
Optional(2022-04-27 22:29:12 +0000), Optional(2022-04-28 06:01:10 +0000), 452, No, 76, 60, 44, 199, 149, 0, OK, 
Optional(2022-04-28 21:22:26 +0000), Optional(2022-04-29 06:01:08 +0000), 519, No, 69, 117, 43, 223, 135, 0, Bad, 
Optional(2022-04-29 22:55:17 +0000), Optional(2022-04-30 06:16:47 +0000), 441, No, 89, 38, 93, 163, 148, 0, OK, 
Optional(2022-04-30 23:10:04 +0000), Optional(2022-05-01 06:47:33 +0000), 457, No, 84, 79, 90, 120, 168, 0, OK, 
Optional(2022-05-02 01:22:54 +0000), Optional(2022-05-02 07:11:09 +0000), 348, No, 39, 108, 30, 152, 58, 0, Bad, 
Optional(2022-05-02 20:21:18 +0000), Optional(2022-05-03 06:07:54 +0000), 587, No, 78, 135, 94, 194, 164, 0, OK, 
Optional(2022-05-05 22:05:22 +0000), Optional(2022-05-06 06:15:29 +0000), 490, No, 67, 130, 45, 150, 165, 0, OK, 
Optional(2022-05-06 22:23:53 +0000), Optional(2022-05-07 06:46:06 +0000), 502, No, 58, 128, 0, 225, 148, 0, OK, 
Optional(2022-05-08 01:42:03 +0000), Optional(2022-05-08 07:25:04 +0000), 343, No, 34, 98, 15, 154, 75, 0, Bad, 
Optional(2022-05-08 21:29:41 +0000), Optional(2022-05-09 06:15:03 +0000), 525, No, 60, 149, 15, 164, 198, 0, Bad, 
Optional(2022-05-11 22:06:46 +0000), Optional(2022-05-12 06:01:05 +0000), 474, No, 81, 130, 73, 138, 133, 0, OK, 
Optional(2022-05-12 22:37:56 +0000), Optional(2022-05-13 06:05:37 +0000), 448, No, 72, 89, 61, 166, 131, 0, Bad, 
Optional(2022-05-15 00:43:35 +0000), Optional(2022-05-15 06:49:15 +0000), 366, No, 30, 110, 15, 153, 88, 0, Bad, 
Optional(2022-05-15 21:49:32 +0000), Optional(2022-05-16 06:11:21 +0000), 502, No, 70, 157, 60, 196, 88, 0, Bad, 
Optional(2022-05-16 22:11:51 +0000), Optional(2022-05-17 06:01:12 +0000), 469, No, 78, 94, 75, 182, 118, 0, Bad, 
Optional(2022-05-17 23:00:01 +0000), Optional(2022-05-18 06:15:09 +0000), 435, No, 60, 71, 0, 194, 169, 0, Bad, 
Optional(2022-05-18 21:31:36 +0000), Optional(2022-05-19 04:59:22 +0000), 448, No, 72, 132, 60, 168, 87, 0, Bad, 
Optional(2022-05-21 00:47:10 +0000), Optional(2022-05-21 06:45:23 +0000), 358, No, 55, 103, 72, 122, 60, 0, OK, 
Optional(2022-05-22 01:29:42 +0000), Optional(2022-05-22 07:11:06 +0000), 341, No, 40, 71, 15, 135, 120, 0, Bad, 
Optional(2022-05-22 21:54:08 +0000), Optional(2022-05-23 06:15:08 +0000), 501, No, 72, 112, 30, 193, 166, 0, OK, 
Optional(2022-05-25 22:26:20 +0000), Optional(2022-05-26 06:15:05 +0000), 469, No, 79, 78, 77, 179, 134, 0, OK, 
Optional(2022-05-27 01:34:05 +0000), Optional(2022-05-27 06:01:12 +0000), 267, No, 21, 100, 0, 108, 59, 0, Bad, 
Optional(2022-05-29 00:05:14 +0000), Optional(2022-05-29 07:11:17 +0000), 426, No, 58, 111, 29, 180, 105, 0, OK, 
Optional(2022-05-29 22:24:42 +0000), Optional(2022-05-30 07:00:06 +0000), 515, No, 61, 173, 34, 219, 89, 0, OK, 
Optional(2022-05-30 22:06:37 +0000), Optional(2022-05-31 07:25:06 +0000), 558, No, 66, 214, 59, 192, 93, 0, Bad, 
Optional(2022-05-31 23:10:02 +0000), Optional(2022-06-01 06:46:03 +0000), 456, No, 63, 112, 29, 165, 150, 0, OK, 
Optional(2022-06-01 22:30:02 +0000), Optional(2022-06-02 06:47:43 +0000), 498, No, 45, 217, 31, 158, 91, 0, Bad, 
Optional(2022-06-02 21:35:18 +0000), Optional(2022-06-03 06:46:10 +0000), 551, No, 72, 161, 72, 182, 135, 0, Bad, 
Optional(2022-06-05 00:53:40 +0000), Optional(2022-06-05 07:25:06 +0000), 391, No, 28, 171, 29, 119, 73, 0, OK, 
Optional(2022-06-05 21:41:15 +0000), Optional(2022-06-06 06:05:35 +0000), 504, No, 79, 126, 78, 149, 151, 0, OK, 
Optional(2022-06-06 22:03:26 +0000), Optional(2022-06-07 06:15:13 +0000), 492, No, 81, 103, 89, 148, 152, 0, OK, 
Optional(2022-06-07 21:57:36 +0000), Optional(2022-06-08 06:11:38 +0000), 494, No, 78, 62, 49, 200, 183, 0, OK, 
Optional(2022-06-08 23:24:29 +0000), Optional(2022-06-09 05:12:54 +0000), 348, No, 55, 50, 15, 146, 137, 0, Bad, 
Optional(2022-06-09 23:05:18 +0000), Optional(2022-06-10 05:19:42 +0000), 374, No, 63, 93, 45, 124, 112, 0, Bad, 
Optional(2022-06-11 01:39:09 +0000), Optional(2022-06-11 07:17:15 +0000), 338, No, 51, 70, 107, 71, 90, 0, Bad, 
Optional(2022-06-11 23:06:00 +0000), Optional(2022-06-12 07:01:07 +0000), 475, No, 87, 42, 75, 190, 169, 0, OK, 
Optional(2022-06-12 23:02:45 +0000), Optional(2022-06-13 06:15:08 +0000), 432, No, 87, 56, 81, 200, 95, 0, OK, 
Optional(2022-06-13 22:12:42 +0000), Optional(2022-06-14 06:15:08 +0000), 482, No, 73, 133, 76, 183, 90, 0, OK, 
Optional(2022-06-14 21:59:53 +0000), Optional(2022-06-15 06:01:07 +0000), 481, No, 69, 65, 28, 239, 150, 0, OK, 
Optional(2022-06-15 22:42:46 +0000), Optional(2022-06-16 06:04:17 +0000), 442, No, 70, 93, 29, 152, 166, 0, OK, 
Optional(2022-06-16 23:14:49 +0000), Optional(2022-06-17 06:02:35 +0000), 408, No, 85, 53, 72, 129, 154, 0, Bad, 
Optional(2022-06-17 22:18:30 +0000), Optional(2022-06-18 07:00:04 +0000), 522, No, 69, 137, 63, 175, 146, 0, OK, 
Optional(2022-06-19 02:56:55 +0000), Optional(2022-06-19 08:31:05 +0000), 334, No, 52, 84, 66, 104, 79, 0, Bad, 
Optional(2022-06-19 21:44:14 +0000), Optional(2022-06-20 06:15:05 +0000), 511, No, 79, 95, 89, 193, 134, 0, OK, 
Optional(2022-06-20 22:58:16 +0000), Optional(2022-06-21 06:08:35 +0000), 430, No, 58, 140, 58, 149, 83, 0, Bad, 
Optional(2022-06-21 21:35:40 +0000), Optional(2022-06-22 06:15:02 +0000), 519, No, 78, 119, 59, 150, 191, 0, OK, 
Optional(2022-06-22 22:05:08 +0000), Optional(2022-06-23 06:01:10 +0000), 476, No, 69, 93, 49, 203, 131, 0, Bad, 
Optional(2022-06-23 23:10:16 +0000), Optional(2022-06-24 06:01:06 +0000), 411, No, 75, 77, 44, 136, 153, 0, OK, 
Optional(2022-06-24 23:04:42 +0000), Optional(2022-06-25 06:49:25 +0000), 465, No, 67, 93, 30, 214, 127, 0, Bad, 
Optional(2022-06-25 22:40:13 +0000), Optional(2022-06-26 06:46:06 +0000), 486, No, 72, 137, 51, 161, 136, 0, Bad, 
Optional(2022-06-26 22:48:07 +0000), Optional(2022-06-27 06:46:09 +0000), 478, No, 60, 127, 30, 205, 116, 0, OK, 
Optional(2022-06-27 22:45:56 +0000), Optional(2022-06-28 06:03:39 +0000), 438, No, 88, 48, 87, 146, 156, 0, OK, 
Optional(2022-06-28 22:37:55 +0000), Optional(2022-06-29 06:01:07 +0000), 443, No, 76, 127, 79, 131, 106, 0, OK, 
Optional(2022-06-29 22:37:52 +0000), Optional(2022-06-30 06:15:10 +0000), 457, No, 72, 91, 30, 195, 140, 0, Undefined, 
Optional(2022-06-30 22:41:15 +0000), Optional(2022-07-01 06:15:07 +0000), 454, No, 75, 79, 44, 194, 136, 0, Undefined, 
Optional(2022-07-01 23:32:46 +0000), Optional(2022-07-02 07:11:04 +0000), 458, No, 51, 134, 14, 195, 115, 0, Bad, 
Optional(2022-07-03 01:35:57 +0000), Optional(2022-07-03 08:37:56 +0000), 422, No, 76, 52, 44, 181, 145, 0, Bad, 
Optional(2022-07-03 23:09:30 +0000), Optional(2022-07-04 06:07:22 +0000), 418, No, 75, 82, 43, 201, 91, 0, OK, 
Optional(2022-07-04 22:25:27 +0000), Optional(2022-07-05 06:15:05 +0000), 470, No, 72, 87, 56, 192, 135, 0, OK, 
Optional(2022-07-05 23:08:35 +0000), Optional(2022-07-06 06:15:05 +0000), 426, No, 88, 50, 85, 163, 128, 0, Good, 
Optional(2022-07-06 22:44:18 +0000), Optional(2022-07-07 06:01:07 +0000), 437, No, 85, 60, 72, 133, 172, 0, OK, 
Optional(2022-07-08 00:05:40 +0000), Optional(2022-07-08 06:15:13 +0000), 370, No, 64, 86, 63, 126, 94, 0, Bad, 
Optional(2022-07-08 23:36:50 +0000), Optional(2022-07-09 07:25:05 +0000), 468, No, 61, 122, 28, 197, 121, 0, OK, 
Optional(2022-07-10 02:28:05 +0000), Optional(2022-07-10 08:42:53 +0000), 375, No, 33, 144, 36, 84, 111, 0, Bad, 
Optional(2022-07-10 23:23:41 +0000), Optional(2022-07-11 06:07:22 +0000), 404, No, 64, 76, 31, 157, 139, 0, OK, 
Optional(2022-07-11 22:40:12 +0000), Optional(2022-07-12 06:01:17 +0000), 441, No, 87, 55, 87, 178, 121, 0, OK, 
Optional(2022-07-12 22:52:31 +0000), Optional(2022-07-13 06:01:11 +0000), 429, No, 69, 98, 53, 155, 123, 0, OK, 
Optional(2022-07-13 22:33:49 +0000), Optional(2022-07-14 06:15:06 +0000), 461, No, 63, 129, 34, 152, 146, 0, OK, 
Optional(2022-07-15 00:46:26 +0000), Optional(2022-07-15 06:01:17 +0000), 315, No, 52, 71, 43, 138, 63, 0, Bad, 
Optional(2022-07-15 23:08:13 +0000), Optional(2022-07-16 06:04:42 +0000), 416, No, 89, 27, 77, 164, 149, 0, OK, 
Optional(2022-07-17 01:34:53 +0000), Optional(2022-07-17 08:38:34 +0000), 424, No, 70, 92, 41, 160, 130, 0, Bad, 
Optional(2022-07-17 22:46:25 +0000), Optional(2022-07-18 06:01:09 +0000), 435, No, 60, 110, 46, 174, 105, 0, Bad, 
Optional(2022-07-18 23:20:02 +0000), Optional(2022-07-19 06:01:11 +0000), 401, No, 82, 68, 68, 191, 75, 0, OK, 
Optional(2022-07-19 23:01:47 +0000), Optional(2022-07-20 06:15:04 +0000), 433, No, 80, 75, 89, 149, 120, 0, OK, 
Optional(2022-07-21 23:36:12 +0000), Optional(2022-07-22 06:10:20 +0000), 394, No, 67, 97, 88, 120, 89, 0, Bad, 
Optional(2022-07-22 23:15:17 +0000), Optional(2022-07-23 06:33:56 +0000), 439, No, 77, 45, 45, 165, 183, 0, Bad, 
Optional(2022-07-24 01:23:31 +0000), Optional(2022-07-24 06:48:09 +0000), 325, No, 64, 39, 31, 105, 150, 0, Bad, 
Optional(2022-07-24 23:03:08 +0000), Optional(2022-07-25 06:01:08 +0000), 418, No, 54, 101, 30, 184, 103, 0, OK, 
Optional(2022-07-25 21:29:15 +0000), Optional(2022-07-26 06:10:52 +0000), 522, No, 62, 144, 59, 197, 121, 0, Bad, 
Optional(2022-07-26 21:57:21 +0000), Optional(2022-07-27 06:10:15 +0000), 493, No, 69, 124, 91, 141, 137, 0, Undefined, 
Optional(2022-07-27 22:07:06 +0000), Optional(2022-07-28 06:01:11 +0000), 474, No, 67, 128, 60, 132, 154, 0, Undefined, 
Optional(2022-07-28 23:57:00 +0000), Optional(2022-07-29 06:46:07 +0000), 409, No, 23, 158, 15, 156, 80, 0, Bad, 
Optional(2022-07-30 00:47:16 +0000), Optional(2022-07-30 08:31:05 +0000), 464, No, 47, 164, 31, 133, 136, 0, OK, 
Optional(2022-07-31 01:09:53 +0000), Optional(2022-07-31 08:31:05 +0000), 441, No, 31, 186, 14, 141, 100, 0, Bad, 
Optional(2022-07-31 23:12:12 +0000), Optional(2022-08-01 07:00:08 +0000), 468, No, 81, 50, 74, 181, 163, 0, OK, 
Optional(2022-08-01 22:56:27 +0000), Optional(2022-08-02 06:46:10 +0000), 470, No, 73, 66, 61, 202, 140, 0, OK, 
Optional(2022-08-02 23:03:35 +0000), Optional(2022-08-03 06:46:05 +0000), 463, No, 83, 72, 106, 143, 141, 0, OK, 
Optional(2022-08-03 23:18:42 +0000), Optional(2022-08-04 07:00:01 +0000), 461, No, 63, 149, 92, 131, 89, 0, OK, 
Optional(2022-08-04 22:14:03 +0000), Optional(2022-08-05 06:46:07 +0000), 512, No, 63, 103, 47, 214, 148, 0, OK, 
Optional(2022-08-06 01:02:39 +0000), Optional(2022-08-06 08:31:07 +0000), 448, No, 52, 133, 41, 197, 77, 0, Bad, 
Optional(2022-08-06 22:48:13 +0000), Optional(2022-08-07 07:00:08 +0000), 492, No, 81, 72, 74, 156, 190, 0, OK, 
Optional(2022-08-07 22:35:26 +0000), Optional(2022-08-08 06:01:15 +0000), 446, No, 42, 146, 26, 178, 96, 0, Bad, 
Optional(2022-08-08 22:32:36 +0000), Optional(2022-08-09 06:01:15 +0000), 449, No, 64, 90, 58, 166, 134, 0, Bad, 
Optional(2022-08-09 22:48:02 +0000), Optional(2022-08-10 06:01:07 +0000), 433, No, 70, 91, 77, 162, 104, 0, Bad, 
Optional(2022-08-10 23:26:53 +0000), Optional(2022-08-11 06:01:07 +0000), 394, No, 63, 66, 29, 179, 120, 0, OK, 
Optional(2022-08-11 22:42:26 +0000), Optional(2022-08-12 06:01:11 +0000), 439, No, 57, 112, 30, 142, 154, 0, OK, 
Optional(2022-08-12 23:04:49 +0000), Optional(2022-08-13 07:00:25 +0000), 476, No, 56, 133, 30, 182, 131, 0, OK, 
Optional(2022-08-14 01:42:06 +0000), Optional(2022-08-14 08:31:09 +0000), 409, No, 62, 108, 92, 102, 107, 0, OK, 
Optional(2022-08-14 22:16:31 +0000), Optional(2022-08-15 06:12:06 +0000), 476, No, 63, 136, 49, 166, 125, 0, Bad, 
Optional(2022-08-15 22:43:18 +0000), Optional(2022-08-16 06:15:12 +0000), 452, No, 81, 36, 55, 187, 174, 0, OK, 
Optional(2022-08-16 23:40:37 +0000), Optional(2022-08-17 06:10:31 +0000), 390, No, 42, 101, 14, 185, 90, 0, Bad, 
Optional(2022-08-17 22:32:58 +0000), Optional(2022-08-18 06:01:17 +0000), 448, No, 67, 99, 64, 182, 103, 0, OK, 
Optional(2022-08-18 23:24:54 +0000), Optional(2022-08-19 06:11:18 +0000), 406, No, 58, 99, 31, 117, 160, 0, OK, 
Optional(2022-08-19 23:48:40 +0000), Optional(2022-08-20 07:49:43 +0000), 481, No, 77, 86, 75, 179, 141, 0, OK, 
Optional(2022-08-20 22:07:43 +0000), Optional(2022-08-21 06:46:04 +0000), 518, No, 67, 126, 64, 158, 171, 0, Bad, 
Optional(2022-08-21 22:43:41 +0000), Optional(2022-08-22 06:01:06 +0000), 437, No, 43, 136, 0, 210, 91, 0, Bad, 
Optional(2022-08-22 22:48:26 +0000), Optional(2022-08-23 06:10:43 +0000), 442, No, 54, 129, 45, 166, 103, 0, Bad, 
Optional(2022-08-23 22:43:24 +0000), Optional(2022-08-24 06:46:06 +0000), 483, No, 78, 97, 89, 161, 136, 0, OK, 
Optional(2022-08-24 23:21:03 +0000), Optional(2022-08-25 07:11:13 +0000), 470, No, 69, 89, 61, 182, 138, 0, OK, 
Optional(2022-08-26 00:13:38 +0000), Optional(2022-08-26 07:27:53 +0000), 434, No, 40, 139, 15, 202, 78, 0, OK, 
Optional(2022-08-27 01:14:20 +0000), Optional(2022-08-27 07:05:48 +0000), 351, No, 48, 85, 49, 110, 108, 0, Bad, 
Optional(2022-08-27 23:20:49 +0000), Optional(2022-08-28 07:11:11 +0000), 470, No, 65, 113, 61, 177, 119, 0, Bad, 
Optional(2022-08-28 23:19:29 +0000), Optional(2022-08-29 07:11:06 +0000), 472, No, 72, 120, 77, 158, 117, 0, Bad, 
Optional(2022-08-29 22:23:27 +0000), Optional(2022-08-30 06:01:11 +0000), 458, No, 57, 114, 17, 206, 121, 0, Bad, 
Optional(2022-08-30 22:39:04 +0000), Optional(2022-08-31 06:01:11 +0000), 442, No, 85, 47, 104, 196, 95, 0, OK, 
Optional(2022-08-31 22:56:17 +0000), Optional(2022-09-01 06:15:09 +0000), 439, No, 80, 81, 106, 143, 108, 0, OK, 
Optional(2022-09-01 22:12:29 +0000), Optional(2022-09-02 06:01:12 +0000), 469, No, 79, 54, 62, 232, 121, 0, OK, 
Optional(2022-09-02 23:27:45 +0000), Optional(2022-09-03 07:11:08 +0000), 463, No, 73, 107, 69, 195, 92, 0, OK, 
Optional(2022-09-04 01:49:58 +0000), Optional(2022-09-04 09:00:03 +0000), 430, No, 46, 156, 68, 152, 54, 0, Bad, 
Optional(2022-09-04 22:00:46 +0000), Optional(2022-09-05 06:01:09 +0000), 480, No, 68, 108, 62, 228, 82, 0, Bad, 
Optional(2022-09-05 23:01:52 +0000), Optional(2022-09-06 06:01:09 +0000), 419, No, 43, 140, 77, 188, 14, 0, Bad, 
Optional(2022-09-06 22:50:46 +0000), Optional(2022-09-07 06:01:12 +0000), 430, No, 69, 72, 75, 254, 29, 0, Bad, 
Optional(2022-09-07 23:35:51 +0000), Optional(2022-09-08 06:01:10 +0000), 385, No, 56, 86, 86, 176, 38, 0, Bad, 
Optional(2022-09-08 22:35:20 +0000), Optional(2022-09-09 06:01:06 +0000), 446, No, 62, 101, 81, 233, 30, 0, Bad, 
Optional(2022-09-09 23:29:55 +0000), Optional(2022-09-10 07:11:04 +0000), 461, No, 25, 207, 31, 179, 44, 0, Bad, 
Optional(2022-09-10 23:54:54 +0000), Optional(2022-09-11 06:03:47 +0000), 369, No, 75, 52, 69, 145, 103, 0, OK, 
Optional(2022-09-11 23:07:19 +0000), Optional(2022-09-12 06:01:07 +0000), 414, No, 79, 70, 89, 165, 90, 0, OK, 
Optional(2022-09-12 21:55:54 +0000), Optional(2022-09-13 05:31:11 +0000), 455, No, 48, 127, 59, 235, 35, 20, Bad, 
Optional(2022-09-13 22:54:04 +0000), Optional(2022-09-14 05:31:27 +0000), 397, No, 83, 56, 99, 162, 81, 221, OK, 
Optional(2022-09-14 22:51:52 +0000), Optional(2022-09-15 05:31:05 +0000), 399, No, 81, 56, 75, 195, 73, 189, OK, 
Optional(2022-09-15 22:25:04 +0000), Optional(2022-09-16 06:01:17 +0000), 456, No, 69, 103, 69, 206, 78, 0, OK, 
Optional(2022-09-16 23:03:34 +0000), Optional(2022-09-17 06:46:05 +0000), 463, No, 16, 260, 73, 126, 3, 0, Bad, 
Optional(2022-09-18 01:55:58 +0000), Optional(2022-09-18 08:31:10 +0000), 395, No, 54, 83, 12, 224, 75, 0, Bad, 
Optional(2022-09-19 01:37:00 +0000), Optional(2022-09-19 08:31:06 +0000), 414, No, 48, 126, 55, 168, 65, 0, Bad, 
Optional(2022-09-19 22:09:21 +0000), Optional(2022-09-20 06:01:10 +0000), 472, No, 64, 128, 47, 193, 103, 0, OK, 
Optional(2022-09-20 21:59:35 +0000), Optional(2022-09-21 06:01:16 +0000), 482, No, 74, 63, 105, 288, 26, 0, OK, 
Optional(2022-09-21 23:12:45 +0000), Optional(2022-09-22 06:01:13 +0000), 408, No, 60, 95, 51, 177, 86, 0, Bad, 
Optional(2022-09-22 23:18:32 +0000), Optional(2022-09-23 06:01:05 +0000), 403, No, 48, 120, 42, 162, 78, 0, Bad, 
Optional(2022-09-24 00:47:49 +0000), Optional(2022-09-24 07:11:03 +0000), 383, No, 51, 81, 57, 245, 0, 0, Bad, 
Optional(2022-09-25 01:54:07 +0000), Optional(2022-09-25 08:12:45 +0000), 379, No, 37, 126, 61, 150, 41, 0, Bad, 
Optional(2022-09-25 22:52:13 +0000), Optional(2022-09-26 06:01:08 +0000), 429, No, 63, 96, 82, 223, 27, 0, OK, 
Optional(2022-09-26 22:51:36 +0000), Optional(2022-09-27 06:01:15 +0000), 430, No, 59, 110, 76, 183, 60, 0, Bad, 
Optional(2022-09-27 22:05:46 +0000), Optional(2022-09-28 06:01:10 +0000), 475, No, 44, 158, 53, 225, 40, 0, Bad, 
Optional(2022-09-28 23:27:50 +0000), Optional(2022-09-29 06:46:11 +0000), 438, No, 80, 51, 83, 237, 67, 0, OK, 
Optional(2022-09-30 00:17:56 +0000), Optional(2022-09-30 07:11:05 +0000), 413, No, 53, 129, 49, 156, 78, 0, Bad, 
Optional(2022-10-01 00:37:47 +0000), Optional(2022-10-01 06:48:50 +0000), 371, No, 62, 84, 99, 130, 58, 0, Bad, 
Optional(2022-10-02 02:25:18 +0000), Optional(2022-10-02 08:31:10 +0000), 366, No, 49, 86, 24, 182, 74, 0, OK, 
Optional(2022-10-02 22:53:18 +0000), Optional(2022-10-03 06:14:53 +0000), 442, No, 48, 126, 50, 214, 52, 0, OK, 
Optional(2022-10-03 22:58:52 +0000), Optional(2022-10-04 06:01:13 +0000), 422, No, 58, 89, 75, 245, 13, 0, OK, 
Optional(2022-10-04 21:52:13 +0000), Optional(2022-10-05 06:01:15 +0000), 489, No, 80, 72, 70, 248, 98, 0, OK, 
Optional(2022-10-05 21:54:21 +0000), Optional(2022-10-06 06:01:03 +0000), 487, No, 43, 177, 59, 211, 39, 0, Bad, 
Optional(2022-10-07 00:29:45 +0000), Optional(2022-10-07 06:01:10 +0000), 331, No, 35, 87, 58, 172, 15, 0, Bad, 
Optional(2022-10-07 23:31:59 +0000), Optional(2022-10-08 06:46:08 +0000), 434, No, 72, 73, 74, 246, 41, 0, Good, 
Optional(2022-10-09 01:57:51 +0000), Optional(2022-10-09 08:31:04 +0000), 393, No, 25, 157, 27, 133, 76, 0, Bad, 
Optional(2022-10-09 22:16:47 +0000), Optional(2022-10-10 06:01:09 +0000), 464, No, 77, 56, 70, 240, 99, 0, Bad, 
Optional(2022-10-10 21:47:44 +0000), Optional(2022-10-11 06:01:07 +0000), 493, No, 64, 120, 94, 231, 48, 0, Bad, 
Optional(2022-10-12 22:42:34 +0000), Optional(2022-10-13 06:01:09 +0000), 439, No, 52, 151, 64, 155, 68, 0, Bad, 
Optional(2022-10-14 00:37:55 +0000), Optional(2022-10-14 07:25:11 +0000), 407, No, 67, 81, 69, 209, 48, 0, Bad, 
Optional(2022-10-14 22:41:15 +0000), Optional(2022-10-15 06:46:06 +0000), 485, No, 78, 55, 90, 258, 82, 0, OK, 
Optional(2022-10-16 01:53:06 +0000), Optional(2022-10-16 08:31:10 +0000), 398, No, 85, 22, 74, 172, 130, 0, OK, 
Optional(2022-10-16 23:43:35 +0000), Optional(2022-10-17 07:11:12 +0000), 448, No, 60, 91, 78, 233, 45, 0, OK, 
Optional(2022-10-17 22:02:59 +0000), Optional(2022-10-18 06:46:16 +0000), 523, No, 53, 156, 107, 233, 26, 0, OK, 
Optional(2022-10-18 22:12:41 +0000), Optional(2022-10-19 07:11:03 +0000), 538, No, 59, 144, 83, 258, 53, 0, OK, 
Optional(2022-10-19 22:02:24 +0000), Optional(2022-10-20 07:07:39 +0000), 545, No, 62, 179, 65, 204, 96, 0, OK, 
Optional(2022-10-20 23:14:13 +0000), Optional(2022-10-21 07:11:09 +0000), 477, No, 67, 111, 88, 221, 57, 0, OK, 
Optional(2022-10-22 01:59:01 +0000), Optional(2022-10-22 08:31:10 +0000), 392, No, 72, 60, 60, 187, 84, 0, OK, 
Optional(2022-10-22 23:30:54 +0000), Optional(2022-10-23 07:11:09 +0000), 460, No, 54, 146, 84, 175, 55, 0, Bad, 
Optional(2022-10-23 22:56:26 +0000), Optional(2022-10-24 06:01:14 +0000), 425, No, 53, 124, 61, 215, 25, 0, OK, 
Optional(2022-10-24 22:31:11 +0000), Optional(2022-10-25 06:01:08 +0000), 450, No, 52, 146, 51, 188, 66, 0, OK, 
Optional(2022-10-25 22:15:25 +0000), Optional(2022-10-26 06:01:08 +0000), 466, No, 83, 46, 84, 197, 138, 0, OK, 
Optional(2022-10-26 22:55:01 +0000), Optional(2022-10-27 06:01:11 +0000), 426, No, 46, 116, 35, 237, 38, 0, Bad, 
Optional(2022-10-27 22:31:29 +0000), Optional(2022-10-28 06:55:56 +0000), 504, No, 64, 109, 66, 253, 76, 0, Bad, 
Optional(2022-10-29 01:05:25 +0000), Optional(2022-10-29 08:31:08 +0000), 446, No, 59, 93, 76, 248, 29, 0, OK, 
Optional(2022-10-30 02:47:59 +0000), Optional(2022-10-30 09:31:09 +0000), 403, No, 75, 44, 56, 163, 140, 0, Bad, 
Optional(2022-10-30 23:36:23 +0000), Optional(2022-10-31 07:01:15 +0000), 445, No, 64, 99, 62, 218, 66, 0, OK, 
Optional(2022-10-31 23:18:23 +0000), Optional(2022-11-01 07:01:12 +0000), 463, No, 65, 97, 42, 240, 83, 0, OK, 
Optional(2022-11-01 23:06:09 +0000), Optional(2022-11-02 07:01:10 +0000), 475, No, 74, 86, 80, 227, 82, 0, OK, 
Optional(2022-11-02 23:07:00 +0000), Optional(2022-11-03 07:01:15 +0000), 474, No, 49, 168, 67, 181, 58, 0, OK, 
Optional(2022-11-04 01:00:18 +0000), Optional(2022-11-04 07:11:42 +0000), 371, No, 49, 92, 83, 181, 15, 0, OK, 
Optional(2022-11-05 02:07:47 +0000), Optional(2022-11-05 08:11:16 +0000), 363, No, 41, 115, 56, 143, 50, 0, OK, 
Optional(2022-11-06 00:20:50 +0000), Optional(2022-11-06 08:11:08 +0000), 470, No, 43, 160, 86, 222, 2, 0, OK, 
Optional(2022-11-06 22:24:18 +0000), Optional(2022-11-07 07:46:06 +0000), 562, No, 48, 208, 95, 230, 30, 0, OK, 
Optional(2022-11-07 23:14:01 +0000), Optional(2022-11-08 07:01:18 +0000), 467, No, 32, 214, 44, 149, 61, 0, Bad, 
Optional(2022-11-08 23:11:26 +0000), Optional(2022-11-09 07:01:10 +0000), 470, No, 74, 87, 61, 241, 80, 0, OK, 
Optional(2022-11-09 23:27:43 +0000), Optional(2022-11-10 07:01:09 +0000), 453, No, 57, 94, 80, 267, 12, 0, OK, 
Optional(2022-11-10 23:26:34 +0000), Optional(2022-11-11 07:01:09 +0000), 455, No, 68, 112, 76, 203, 64, 0, OK, 
Optional(2022-11-12 02:03:02 +0000), Optional(2022-11-12 07:26:02 +0000), 323, No, 53, 77, 57, 139, 49, 0, Bad, 
Optional(2022-11-13 04:44:57 +0000), Optional(2022-11-13 08:11:08 +0000), 206, No, 37, 41, 21, 127, 17, 0, Bad, 
Optional(2022-11-14 00:11:06 +0000), Optional(2022-11-14 07:46:10 +0000), 455, No, 68, 76, 75, 271, 32, 0, OK, 
